first_name,last_name,emp_no,birth_date,from_date,to_date,title
Nahum,Nishimukai,286573,1965-01-27,1991-02-02,1994-07-29,Senior Engineer
Sigeru,Versino,286779,1965-01-24,1998-08-31,9999-01-01,Engineer
Woody,Trelles,286986,1965-01-01,1996-05-23,9999-01-01,Senior Engineer
Steve,Dengi,287323,1965-02-01,1999-09-15,9999-01-01,Staff
Youjian,Felder,287327,1965-01-13,1993-07-15,9999-01-01,Senior Staff
Youjian,Felder,287327,1965-01-13,1993-07-15,9999-01-01,Staff
Elliott,Speer,287334,1965-01-05,1998-08-08,9999-01-01,Engineer
Sasan,Deville,287436,1965-01-02,1994-10-11,2001-04-25,Technique Leader
Shigeaki,Gihr,287482,1965-01-01,1994-03-18,9999-01-01,Engineer
Shigeaki,Gihr,287482,1965-01-01,1994-03-18,9999-01-01,Senior Engineer
Jovan,Hockney,287583,1965-01-18,1990-06-21,9999-01-01,Engineer
Jovan,Hockney,287583,1965-01-18,1990-06-21,9999-01-01,Senior Engineer
Sailaja,Negoita,287609,1965-01-06,1988-01-20,9999-01-01,Assistant Engineer
Sailaja,Negoita,287609,1965-01-06,1988-01-20,9999-01-01,Engineer
Sailaja,Negoita,287609,1965-01-06,1988-01-20,9999-01-01,Senior Engineer
Aamod,Ranka,287713,1965-01-23,1992-12-07,9999-01-01,Senior Staff
Vidar,Ozeki,287808,1965-01-09,1996-06-17,9999-01-01,Technique Leader
Mooi,Perfilyeva,287822,1965-01-24,1999-01-04,2000-09-04,Engineer
Mooi,Perfilyeva,287822,1965-01-24,1998-05-11,1999-01-04,Engineer
Randi,Munos,287983,1965-01-23,1990-09-07,9999-01-01,Senior Staff
Troy,Kobuchi,287984,1965-01-09,1991-02-12,9999-01-01,Engineer
Troy,Kobuchi,287984,1965-01-09,1991-02-12,9999-01-01,Senior Engineer
Kauko,Narwekar,288028,1965-01-22,1985-12-16,9999-01-01,Engineer
Kauko,Narwekar,288028,1965-01-22,1985-12-16,9999-01-01,Senior Engineer
IEEE,VanScheik,288134,1965-01-11,1992-02-11,1993-11-20,Staff
Shay,Heystek,288142,1965-01-25,1989-04-01,9999-01-01,Senior Staff
Shay,Heystek,288142,1965-01-25,1989-04-01,9999-01-01,Staff
Masoud,Asmuth,288166,1965-01-11,1994-09-05,9999-01-01,Staff
Yifei,Birjandi,288560,1965-01-16,1994-02-07,9999-01-01,Senior Staff
Yifei,Birjandi,288560,1965-01-16,1994-02-07,9999-01-01,Staff
Cristinel,Gerlach,288563,1965-01-02,1996-01-09,9999-01-01,Engineer
Cristinel,Gerlach,288563,1965-01-02,1996-01-09,9999-01-01,Senior Engineer
Susumu,Swiss,288606,1965-01-21,1991-11-15,9999-01-01,Senior Staff
Susumu,Swiss,288606,1965-01-21,1991-11-15,9999-01-01,Staff
Horward,Khasidashvili,288665,1965-01-31,1998-11-19,9999-01-01,Senior Engineer
Vivian,Hennebert,288848,1965-01-31,1991-04-10,1994-06-11,Staff
Bedrich,Rosenbaum,288893,1965-01-30,1991-01-27,9999-01-01,Engineer
Bedrich,Rosenbaum,288893,1965-01-30,1991-01-27,9999-01-01,Senior Engineer
Nikolaus,Akaboshi,289122,1965-01-21,1990-09-20,1995-07-04,Staff
Bowen,Narwekar,289454,1965-01-20,1985-03-08,9999-01-01,Senior Engineer
Fai,Maccarone,289687,1965-01-31,1985-10-30,9999-01-01,Senior Staff
Fai,Maccarone,289687,1965-01-31,1985-10-30,9999-01-01,Staff
Soenke,Lemarechal,289807,1965-01-04,1994-09-04,9999-01-01,Senior Staff
Soenke,Lemarechal,289807,1965-01-04,1994-09-04,9999-01-01,Staff
Hilari,Vecchio,289909,1965-01-09,1993-04-24,9999-01-01,Senior Staff
Hilari,Vecchio,289909,1965-01-09,1993-04-24,9999-01-01,Staff
Zijian,Rindone,290009,1965-01-22,1989-07-09,9999-01-01,Senior Staff
Zijian,Rindone,290009,1965-01-22,1989-07-09,9999-01-01,Staff
Fox,Lodder,290010,1965-01-11,1988-02-17,1994-01-29,Staff
Boalin,Byoun,290075,1965-01-15,1990-10-01,9999-01-01,Senior Staff
Boalin,Byoun,290075,1965-01-15,1990-10-01,9999-01-01,Staff
Kwangjo,Menhardt,290284,1965-01-08,1996-01-11,9999-01-01,Engineer
Gregory,Collavizza,290441,1965-01-25,1987-09-09,9999-01-01,Senior Staff
Gregory,Collavizza,290441,1965-01-25,1987-09-09,9999-01-01,Staff
Shaowen,Poulakidas,290467,1965-01-29,1987-04-15,9999-01-01,Senior Staff
Shaowen,Poulakidas,290467,1965-01-29,1987-04-15,9999-01-01,Staff
Tsvetan,Sherertz,290478,1965-01-03,1989-08-07,9999-01-01,Assistant Engineer
Tsvetan,Sherertz,290478,1965-01-03,1989-08-07,9999-01-01,Engineer
Shigehiro,Oxenboll,290563,1965-01-09,1986-02-26,9999-01-01,Senior Engineer
Lalit,Blokdijk,290769,1965-01-26,1999-02-01,9999-01-01,Senior Engineer
Constantijn,Rusterholz,291349,1965-01-19,1998-08-28,1998-11-13,Staff
Danai,Trelles,291352,1965-01-07,1992-04-17,1997-08-26,Technique Leader
Danai,Trelles,291352,1965-01-07,1997-08-26,9999-01-01,Technique Leader
Gita,Rodier,291368,1965-01-03,1990-08-24,1994-04-27,Staff
Siamak,Gomatam,291612,1965-01-30,1998-07-08,9999-01-01,Engineer
Faiza,Bach,291669,1965-01-04,1999-09-13,9999-01-01,Engineer
Ebru,Doering,291755,1965-01-29,1994-08-27,2001-04-06,Assistant Engineer
Uriel,Georg,291819,1965-01-13,1991-06-08,1999-06-22,Senior Staff
Uriel,Georg,291819,1965-01-13,1991-06-08,1999-06-22,Staff
Menkae,Showalter,292110,1965-01-23,1996-08-09,9999-01-01,Engineer
Menkae,Showalter,292110,1965-01-23,1996-08-09,9999-01-01,Senior Engineer
Khatoun,Pulkowski,292146,1965-01-09,2002-01-09,9999-01-01,Engineer
Khatoun,Pulkowski,292146,1965-01-09,1998-01-11,2002-01-09,Engineer
Masaru,Huhdanpaa,292210,1965-01-17,1996-11-23,9999-01-01,Engineer
Masaru,Huhdanpaa,292210,1965-01-17,1996-11-23,9999-01-01,Senior Engineer
Shridhar,Chvatal,292374,1965-01-15,1990-05-09,1995-08-27,Staff
Shridhar,Chvatal,292374,1965-01-15,1989-10-02,1990-05-09,Staff
Hongzue,Zultner,292404,1965-01-28,1990-02-22,9999-01-01,Senior Staff
Georgi,Bednarek,292504,1965-01-27,1994-03-02,9999-01-01,Engineer
Georgi,Bednarek,292504,1965-01-27,1994-03-02,9999-01-01,Senior Engineer
Bernd,Thummel,292515,1965-01-04,1989-08-03,9999-01-01,Assistant Engineer
Bernd,Thummel,292515,1965-01-04,1989-08-03,9999-01-01,Engineer
Ziya,Tokunaga,292828,1965-01-10,1986-01-08,9999-01-01,Engineer
Ziya,Tokunaga,292828,1965-01-10,1986-01-08,9999-01-01,Senior Engineer
Shuky,Journel,292901,1965-01-02,1985-02-14,1995-04-27,Engineer
Shuky,Journel,292901,1965-01-02,1985-02-14,1995-04-27,Senior Engineer
Hideyuki,Slaats,293080,1965-01-12,1987-05-30,9999-01-01,Senior Staff
Syozo,Maliniak,293154,1965-01-21,1993-06-06,9999-01-01,Senior Staff
Syozo,Maliniak,293154,1965-01-21,1992-11-09,1993-06-06,Senior Staff
Moti,Steenbeek,293280,1965-01-24,1987-01-22,9999-01-01,Engineer
Moti,Steenbeek,293280,1965-01-24,1987-01-22,9999-01-01,Senior Engineer
Fumiya,Griswold,293329,1965-01-15,1986-06-12,9999-01-01,Engineer
Fumiya,Griswold,293329,1965-01-15,1986-06-12,9999-01-01,Senior Engineer
Sanjay,Litecky,293746,1965-01-25,1995-08-27,9999-01-01,Engineer
Sanjay,Litecky,293746,1965-01-25,1995-08-27,9999-01-01,Senior Engineer
Jungsoon,Bail,293752,1965-01-04,1986-02-18,9999-01-01,Senior Staff
Jungsoon,Bail,293752,1965-01-04,1986-02-18,9999-01-01,Staff
Takanari,Ermel,294144,1965-01-09,1992-01-11,9999-01-01,Senior Staff
Takanari,Ermel,294144,1965-01-09,1992-01-11,9999-01-01,Staff
Marl,Fiebach,294241,1965-01-12,1994-07-26,9999-01-01,Senior Staff
Marl,Fiebach,294241,1965-01-12,1994-07-26,9999-01-01,Staff
Claudi,Ruemmler,294446,1965-01-27,1999-08-13,9999-01-01,Staff
Siddarth,Rosiles,294461,1965-01-14,1985-11-18,9999-01-01,Senior Engineer
Ashish,Candan,294527,1965-01-04,1992-02-02,9999-01-01,Senior Staff
Hironobu,Brodie,294652,1965-01-27,1985-09-17,1998-12-21,Engineer
Hironobu,Brodie,294652,1965-01-27,1985-09-17,1998-12-21,Senior Engineer
Hironobu,Brodie,294652,1965-01-27,1998-12-21,9999-01-01,Engineer
Hironobu,Brodie,294652,1965-01-27,1998-12-21,9999-01-01,Senior Engineer
Vesna,Lammel,294791,1965-01-28,1999-10-08,9999-01-01,Assistant Engineer
Caolyn,Ozeri,294857,1965-01-15,1986-07-29,9999-01-01,Engineer
Caolyn,Ozeri,294857,1965-01-15,1986-07-29,9999-01-01,Senior Engineer
Tomoyuki,Vigier,294996,1965-02-01,1991-07-08,2000-03-08,Senior Staff
Fun,Keirsey,295030,1965-01-01,1985-07-09,9999-01-01,Senior Staff
Kauko,Fujisawa,295236,1965-01-24,1987-09-13,9999-01-01,Engineer
Kauko,Fujisawa,295236,1965-01-24,1987-09-13,9999-01-01,Senior Engineer
Xuejun,Pfau,295254,1965-01-15,1985-07-24,9999-01-01,Senior Staff
Xuejun,Pfau,295254,1965-01-15,1985-07-24,9999-01-01,Staff
Jacopo,Bellone,295255,1965-01-04,1988-03-13,9999-01-01,Technique Leader
Moon,Pews,295262,1965-01-22,1994-08-06,9999-01-01,Assistant Engineer
Eben,Calkin,295268,1965-01-28,1996-12-19,9999-01-01,Senior Staff
Eben,Calkin,295268,1965-01-28,1996-12-19,9999-01-01,Staff
Val,Barvinok,295278,1965-01-04,1990-01-02,9999-01-01,Assistant Engineer
Val,Barvinok,295278,1965-01-04,1990-01-02,9999-01-01,Engineer
Val,Barvinok,295278,1965-01-04,1990-01-02,9999-01-01,Senior Engineer
Chiranjit,Serot,295411,1965-01-18,1997-04-04,9999-01-01,Staff
Shawna,Chiodo,295476,1965-01-19,1999-01-22,1999-04-05,Engineer
Kankanahalli,Ciolek,295857,1965-01-17,1989-12-26,9999-01-01,Senior Staff
Kankanahalli,Ciolek,295857,1965-01-17,1989-12-26,9999-01-01,Staff
Shaz,Driscoll,296062,1965-01-29,1998-10-03,9999-01-01,Staff
Mariangiola,Heyers,296303,1965-01-28,1992-08-04,9999-01-01,Technique Leader
Charmane,Simmen,296428,1965-01-03,1989-03-07,9999-01-01,Senior Staff
Charmane,Simmen,296428,1965-01-03,1989-03-07,9999-01-01,Staff
Pranav,Berztiss,296610,1965-01-25,1990-10-06,1996-09-09,Senior Engineer
Bokyung,Plump,296621,1965-01-02,1986-07-05,1989-04-27,Technique Leader
Dipayan,Geffroy,296664,1965-01-31,1987-09-17,9999-01-01,Senior Engineer
Palash,Spieker,296687,1965-01-02,1991-05-11,9999-01-01,Senior Staff
Palash,Spieker,296687,1965-01-02,1991-05-11,9999-01-01,Staff
Kamakshi,Bahl,296718,1965-01-30,1987-12-22,9999-01-01,Senior Engineer
Wilmer,Luke,296962,1965-01-28,1987-02-13,1999-02-15,Technique Leader
Boutros,Awdeh,297008,1965-01-20,1985-11-07,1988-07-11,Staff
Lokesh,Saoudi,297232,1965-01-16,1999-05-25,9999-01-01,Senior Staff
Tesuya,Mansanne,297243,1965-01-13,1993-10-08,1997-06-01,Senior Staff
Cathie,Ratnakar,297431,1965-01-12,1996-06-23,9999-01-01,Senior Staff
Irena,Terkki,297474,1965-01-13,1998-03-11,9999-01-01,Staff
Vasilis,Ginneken,297804,1965-01-16,1985-09-13,1990-04-08,Engineer
Marc,Bahl,297905,1965-01-12,1997-06-18,9999-01-01,Assistant Engineer
Sailaja,Fujisaki,297954,1965-01-13,1995-07-24,9999-01-01,Assistant Engineer
King,Benzmuller,298339,1965-01-11,1986-09-04,9999-01-01,Engineer
King,Benzmuller,298339,1965-01-11,1986-09-04,9999-01-01,Senior Engineer
Kamakshi,Badache,298479,1965-01-24,1996-06-11,1999-03-11,Staff
Florina,Litecky,298577,1965-01-11,1985-12-02,9999-01-01,Senior Staff
Florina,Litecky,298577,1965-01-11,1985-12-02,9999-01-01,Staff
Zita,Syang,298953,1965-02-01,1998-12-29,9999-01-01,Staff
Fumitake,Sichman,299346,1965-01-09,1991-02-21,9999-01-01,Senior Staff
Luisa,Itzfeldt,299580,1965-01-21,1997-01-23,9999-01-01,Engineer
Denny,Shobatake,299718,1965-01-15,1997-06-22,9999-01-01,Senior Staff
Denny,Shobatake,299718,1965-01-15,1997-06-22,9999-01-01,Staff
Patricio,Itzfeldt,299737,1965-02-01,1985-05-21,9999-01-01,Senior Staff
Patricio,Itzfeldt,299737,1965-02-01,1985-05-21,9999-01-01,Staff
Hilari,Christ,400046,1965-01-12,1996-10-07,9999-01-01,Senior Staff
Hilari,Christ,400046,1965-01-12,1991-01-19,1996-10-07,Senior Staff
Yishai,Sessa,400344,1965-01-04,1996-08-21,2000-09-30,Engineer
Angus,Jullig,400358,1965-01-31,1989-04-13,9999-01-01,Engineer
Angus,Jullig,400358,1965-01-31,1989-04-13,9999-01-01,Senior Engineer
Kamakshi,Manders,400683,1965-01-28,1995-08-05,9999-01-01,Staff
Poornachandra,Asser,400780,1965-01-09,1993-11-07,9999-01-01,Engineer
Bodo,Halevi,400796,1965-01-10,1996-05-30,9999-01-01,Engineer
Danae,Kragelund,401154,1965-01-27,1987-05-20,9999-01-01,Senior Staff
Danae,Kragelund,401154,1965-01-27,1987-05-20,9999-01-01,Staff
Oguz,Schurmann,401278,1965-01-16,1986-11-11,9999-01-01,Assistant Engineer
Oguz,Schurmann,401278,1965-01-16,1986-11-11,9999-01-01,Engineer
Martins,Shokrollahi,401333,1965-01-30,1986-11-04,9999-01-01,Engineer
Martins,Shokrollahi,401333,1965-01-30,1986-11-04,9999-01-01,Senior Engineer
Pranay,Kambil,401364,1965-01-16,1999-07-30,2002-04-06,Senior Staff
Florian,Uhrig,401420,1965-01-06,1987-01-31,9999-01-01,Senior Staff
Yannik,Falco,401574,1965-01-13,1988-01-15,9999-01-01,Technique Leader
Shigehito,Duclos,402025,1965-01-20,1987-09-20,9999-01-01,Engineer
Shigehito,Duclos,402025,1965-01-20,1987-09-20,9999-01-01,Senior Engineer
Kersti,Granlund,402102,1965-01-21,1995-03-19,9999-01-01,Engineer
Fai,Breugel,402223,1965-01-30,1995-02-27,1999-10-08,Staff
Subhada,Janetzko,402664,1965-01-04,1987-01-25,9999-01-01,Senior Engineer
Jeanna,Rettelbach,402718,1965-01-17,1990-02-14,9999-01-01,Engineer
Jeanna,Rettelbach,402718,1965-01-17,1990-02-14,9999-01-01,Senior Engineer
Weidon,Pollacia,402827,1965-01-28,1988-02-27,2002-03-24,Senior Staff
Weidon,Pollacia,402827,1965-01-28,1988-02-27,2002-03-24,Staff
Weidon,Pollacia,402827,1965-01-28,2002-03-24,9999-01-01,Senior Staff
Weidon,Pollacia,402827,1965-01-28,2002-03-24,9999-01-01,Staff
Toshimitsu,Sluis,403010,1965-01-16,1985-02-18,9999-01-01,Senior Engineer
Muneo,Gunderson,403237,1965-01-01,1985-12-08,1993-09-19,Engineer
Muneo,Gunderson,403237,1965-01-01,1985-12-08,1993-09-19,Senior Engineer
Marko,Velardi,403455,1965-01-25,1992-11-22,2001-08-27,Engineer
Marko,Velardi,403455,1965-01-25,1992-11-22,2001-08-27,Senior Engineer
Deborah,Kaminger,403621,1965-01-07,1988-06-04,9999-01-01,Senior Staff
Deborah,Kaminger,403621,1965-01-07,1988-06-04,9999-01-01,Staff
Krisda,Hainaut,403644,1965-01-19,1995-07-08,9999-01-01,Senior Staff
Krisda,Hainaut,403644,1965-01-19,1995-07-08,9999-01-01,Staff
Jeanna,Bratten,403954,1965-01-10,1990-07-26,9999-01-01,Engineer
Jeanna,Bratten,403954,1965-01-10,1990-07-26,9999-01-01,Senior Engineer
Valery,Babb,404018,1965-01-11,1998-10-19,9999-01-01,Senior Engineer
Zengping,Kakkar,404236,1965-01-12,1988-07-22,9999-01-01,Engineer
Zengping,Kakkar,404236,1965-01-12,1988-07-22,9999-01-01,Senior Engineer
Anestis,Setlzner,404462,1965-01-09,1985-07-13,9999-01-01,Engineer
Anestis,Setlzner,404462,1965-01-09,1985-07-13,9999-01-01,Senior Engineer
Eberhardt,Spelt,404573,1965-01-31,1997-07-05,9999-01-01,Staff
Manu,Junet,404755,1965-01-13,1991-04-20,9999-01-01,Senior Staff
Manu,Junet,404755,1965-01-13,1991-04-20,9999-01-01,Staff
Basem,Beausoleil,404788,1965-01-16,1998-03-16,9999-01-01,Engineer
Jeanne,Kaminger,404879,1965-01-12,1987-07-21,1991-04-21,Engineer
Morris,Fargier,405015,1965-01-02,1988-06-29,9999-01-01,Senior Staff
Morris,Fargier,405015,1965-01-02,1988-06-29,9999-01-01,Staff
Yechezkel,Yurov,405063,1965-01-26,2001-11-16,9999-01-01,Senior Engineer
Yechezkel,Yurov,405063,1965-01-26,1998-11-30,2001-11-16,Senior Engineer
Masami,Merro,405372,1965-01-24,1988-09-23,1999-08-31,Senior Staff
Masami,Merro,405372,1965-01-24,1988-09-23,1999-08-31,Staff
Georgi,Portugali,406125,1965-01-25,1987-09-27,9999-01-01,Technique Leader
Marek,Tomescu,406239,1965-01-09,1995-05-15,9999-01-01,Engineer
Marek,Tomescu,406239,1965-01-09,1995-05-15,9999-01-01,Senior Engineer
Naraig,Snyers,406249,1965-01-23,1986-12-03,1992-05-19,Senior Engineer
Kitty,Kolvik,406299,1965-01-25,1991-10-07,1995-04-29,Engineer
Martien,Ranum,406537,1965-01-30,1993-03-15,1999-05-18,Senior Engineer
Parviz,Picco,406564,1965-01-25,1995-04-16,9999-01-01,Engineer
Malu,Ossenbruggen,406714,1965-02-01,1986-11-21,9999-01-01,Senior Staff
Malu,Ossenbruggen,406714,1965-02-01,1986-11-21,9999-01-01,Staff
Alexius,Crouzet,406847,1965-01-24,1999-10-05,9999-01-01,Staff
Tommaso,Raczkowsky,407522,1965-01-25,1996-08-29,9999-01-01,Staff
Fei,Erez,407837,1965-02-01,1986-10-15,1988-04-02,Engineer
Fei,Erez,407837,1965-02-01,1986-10-15,1988-04-02,Senior Engineer
Fei,Erez,407837,1965-02-01,1988-04-02,9999-01-01,Engineer
Fei,Erez,407837,1965-02-01,1988-04-02,9999-01-01,Senior Engineer
Shridhar,Chleq,408019,1965-01-01,1986-03-22,9999-01-01,Assistant Engineer
Shridhar,Chleq,408019,1965-01-01,1986-03-22,9999-01-01,Engineer
Shridhar,Chleq,408019,1965-01-01,1986-03-22,9999-01-01,Senior Engineer
Geoffrey,Ladret,408114,1965-01-05,1994-01-03,9999-01-01,Engineer
Irene,Sethi,408163,1965-01-21,2000-08-12,9999-01-01,Senior Engineer
Irene,Sethi,408163,1965-01-21,1996-09-06,2000-08-12,Senior Engineer
Tsz,Daescu,408417,1965-01-19,1994-01-29,1994-09-28,Staff
Tsz,Daescu,408417,1965-01-19,1994-09-28,9999-01-01,Staff
Bikash,Vilarrasa,408435,1965-01-18,1999-03-26,2000-12-29,Staff
Uno,Solares,408437,1965-01-29,1994-09-22,9999-01-01,Senior Staff
Uno,Solares,408437,1965-01-29,1994-09-22,9999-01-01,Staff
Mayuri,Werthner,408447,1965-01-13,1990-08-19,2001-02-20,Senior Staff
Mayuri,Werthner,408447,1965-01-13,1990-08-19,2001-02-20,Staff
Mayuri,Werthner,408447,1965-01-13,2001-02-20,9999-01-01,Senior Staff
Mayuri,Werthner,408447,1965-01-13,2001-02-20,9999-01-01,Staff
Yongqiao,Cochrane,408654,1965-01-09,1986-10-27,9999-01-01,Senior Staff
Yongqiao,Cochrane,408654,1965-01-09,1986-10-27,9999-01-01,Staff
Jolita,Claffy,408953,1965-01-26,1993-12-24,9999-01-01,Senior Engineer
Sahrah,Mitchem,409112,1965-01-10,1991-03-28,2002-05-18,Senior Staff
Sahrah,Mitchem,409112,1965-01-10,1991-03-28,2002-05-18,Staff
Willard,Verspoor,409391,1965-01-06,1999-02-28,9999-01-01,Engineer
Etsuo,Andreotta,409712,1965-01-23,1992-03-28,2000-06-23,Engineer
Etsuo,Andreotta,409712,1965-01-23,1992-03-28,2000-06-23,Senior Engineer
Dekang,Tsunoo,409798,1965-01-15,1995-01-19,9999-01-01,Technique Leader
Frazer,Candan,409805,1965-01-15,1999-03-05,9999-01-01,Senior Engineer
Divier,Ishibashi,409898,1965-02-01,1989-09-22,9999-01-01,Engineer
Divier,Ishibashi,409898,1965-02-01,1989-09-22,9999-01-01,Senior Engineer
Xiadong,McClurg,410028,1965-01-11,1985-09-17,9999-01-01,Senior Staff
Xiadong,McClurg,410028,1965-01-11,1985-09-17,9999-01-01,Staff
Duri,Mitina,410372,1965-01-08,1990-03-04,9999-01-01,Engineer
Duri,Mitina,410372,1965-01-08,1990-03-04,9999-01-01,Senior Engineer
Kazuhisa,Riesenhuber,410433,1965-01-19,1992-10-06,9999-01-01,Senior Engineer
Tonia,Shigei,410592,1965-01-01,1993-03-13,1997-01-12,Staff
Gudjon,Kalorkoti,410616,1965-01-18,1994-04-14,9999-01-01,Engineer
Gudjon,Kalorkoti,410616,1965-01-18,1994-04-14,9999-01-01,Senior Engineer
Kitty,Halloran,410703,1965-01-14,1997-11-20,2002-01-18,Staff
Ronnie,Denos,410804,1965-01-17,1992-06-08,9999-01-01,Engineer
Ronnie,Denos,410804,1965-01-17,1992-06-08,9999-01-01,Senior Engineer
Koichi,Grabner,410881,1965-01-06,1990-04-24,2000-04-05,Senior Engineer
Koichi,Grabner,410881,1965-01-06,2000-04-05,9999-01-01,Senior Engineer
Otmar,Brandsma,411070,1965-01-29,1987-05-28,9999-01-01,Engineer
Otmar,Brandsma,411070,1965-01-29,1987-05-28,9999-01-01,Senior Engineer
Martine,Cangellaris,411082,1965-01-08,1992-04-28,9999-01-01,Engineer
Martine,Cangellaris,411082,1965-01-08,1992-04-28,9999-01-01,Senior Engineer
Goncalo,Barbanera,411143,1965-01-08,1996-09-01,9999-01-01,Senior Staff
Weiwu,Lamma,411727,1965-01-09,1997-11-05,2000-11-26,Staff
Anneli,Pappas,411906,1965-02-01,1998-07-04,1998-09-19,Engineer
Geoff,Peck,412315,1965-01-02,1999-01-08,1999-03-26,Staff
Mitsuyuki,Jeansoulin,412404,1965-01-15,1999-10-28,9999-01-01,Senior Engineer
Leen,Peak,412757,1965-01-03,1999-11-20,9999-01-01,Engineer
Hsiangchu,Taubenfeld,413098,1965-01-26,1993-04-17,9999-01-01,Senior Staff
Hsiangchu,Taubenfeld,413098,1965-01-26,1993-04-17,9999-01-01,Staff
Mototsugu,Prampolini,413205,1965-01-09,1988-06-12,9999-01-01,Senior Staff
Elvia,Schwartzburd,413554,1965-01-20,1991-10-16,1995-08-25,Engineer
Remco,Duclos,413666,1965-01-05,1988-04-18,9999-01-01,Senior Staff
Remco,Duclos,413666,1965-01-05,1988-04-18,9999-01-01,Staff
Harjit,Ernst,413729,1965-01-02,1992-04-26,9999-01-01,Technique Leader
Mohamadou,Grabner,413831,1965-01-09,1991-11-25,9999-01-01,Senior Staff
Mohamadou,Grabner,413831,1965-01-09,1991-11-25,9999-01-01,Staff
Marco,Jahnichen,413832,1965-01-24,1995-03-28,9999-01-01,Senior Staff
Tadanori,Msuda,414027,1965-01-31,1988-11-06,1993-02-20,Engineer
Tadanori,Msuda,414027,1965-01-31,1988-11-06,1993-02-20,Senior Engineer
Tadanori,Msuda,414027,1965-01-31,1993-02-20,9999-01-01,Engineer
Tadanori,Msuda,414027,1965-01-31,1993-02-20,9999-01-01,Senior Engineer
Wuxu,Kuhnemann,414091,1965-01-17,1997-08-19,9999-01-01,Engineer
Somnath,Bierbaum,414461,1965-01-22,1996-12-05,2000-12-22,Senior Staff
Bernd,Anick,414543,1965-01-03,1988-11-19,9999-01-01,Senior Engineer
Elliott,Copas,414551,1965-01-22,1994-09-13,9999-01-01,Engineer
Elliott,Copas,414551,1965-01-22,1994-09-13,9999-01-01,Senior Engineer
Ipke,Schneeberger,414662,1965-01-21,1985-09-20,9999-01-01,Engineer
Ipke,Schneeberger,414662,1965-01-21,1985-09-20,9999-01-01,Senior Engineer
Chinho,Delgrande,414714,1965-01-06,1996-11-07,9999-01-01,Senior Staff
Aris,Sambasivam,414808,1965-01-05,1988-02-21,1998-05-20,Engineer
Aris,Sambasivam,414808,1965-01-05,1988-02-21,1998-05-20,Senior Engineer
Dayanand,Wielonsky,414814,1965-01-28,1999-02-28,9999-01-01,Staff
Dayanand,Wielonsky,414814,1965-01-28,1999-02-15,1999-02-28,Staff
Juyoung,Willoner,414897,1965-01-17,1989-11-03,9999-01-01,Senior Staff
Juyoung,Willoner,414897,1965-01-17,1989-11-03,9999-01-01,Staff
Prasadram,Piazza,414922,1965-01-20,1987-06-05,1997-11-04,Engineer
Prasadram,Piazza,414922,1965-01-20,1987-06-05,1997-11-04,Senior Engineer
Juyoung,Peltason,415187,1965-01-03,1998-09-01,9999-01-01,Assistant Engineer
Ewing,Baak,415234,1965-01-28,1993-10-05,1993-10-19,Engineer
Shigeo,Emmart,415338,1965-01-22,1995-12-24,9999-01-01,Assistant Engineer
Conal,Shackell,415363,1965-01-19,1995-02-23,9999-01-01,Senior Staff
Conal,Shackell,415363,1965-01-19,1995-02-23,9999-01-01,Staff
Conal,Shackell,415363,1965-01-19,1986-01-25,1995-02-23,Senior Staff
Conal,Shackell,415363,1965-01-19,1986-01-25,1995-02-23,Staff
Mrinalini,Bierbaum,415563,1965-01-21,1986-03-12,9999-01-01,Engineer
Mrinalini,Bierbaum,415563,1965-01-21,1986-03-12,9999-01-01,Senior Engineer
Alain,Lieberherr,416074,1965-01-08,1987-05-11,9999-01-01,Engineer
Alain,Lieberherr,416074,1965-01-08,1987-05-11,9999-01-01,Senior Engineer
Nectarios,Itschner,416383,1965-01-29,1990-03-02,9999-01-01,Engineer
Nectarios,Itschner,416383,1965-01-29,1990-03-02,9999-01-01,Senior Engineer
Adamantios,Heemskerk,416420,1965-01-22,1986-08-08,9999-01-01,Senior Staff
Laurentiu,Morton,416455,1965-01-22,1998-12-21,1999-12-23,Engineer
Kannan,Meriste,416492,1965-01-15,1992-08-12,9999-01-01,Senior Engineer
Nathalie,Luke,416660,1965-01-28,1987-09-16,9999-01-01,Assistant Engineer
Nathalie,Luke,416660,1965-01-28,1987-09-16,9999-01-01,Engineer
Nathalie,Luke,416660,1965-01-28,1987-09-16,9999-01-01,Senior Engineer
Tokuyasu,Xiaoshan,416720,1965-01-14,1991-09-19,9999-01-01,Engineer
Tokuyasu,Xiaoshan,416720,1965-01-14,1991-09-19,9999-01-01,Senior Engineer
Gio,Orsini,416877,1965-01-02,1988-12-07,9999-01-01,Senior Staff
Gio,Orsini,416877,1965-01-02,1988-12-07,9999-01-01,Staff
Shooichi,Vandervoorde,416892,1965-01-03,1996-08-16,9999-01-01,Engineer
Valeska,Rosenbaum,417128,1965-01-26,1994-05-18,1997-01-13,Senior Engineer
Bouchung,Zaumen,417435,1965-01-03,1999-01-29,9999-01-01,Senior Staff
Josyula,Motley,418239,1965-01-03,1996-03-26,9999-01-01,Senior Engineer
