first_name,last_name,emp_no,title,from_date,to_date
Yechiam,Kalloufi,219678,Engineer,1995-10-29,2000-10-28
Yechiam,Kalloufi,219678,Senior Engineer,2000-10-28,9999-01-01
Shuji,Linares,219716,Engineer,1997-09-02,9999-01-01
Xiaobin,Shinomoto,219739,Engineer,1987-03-29,1995-03-29
Xiaobin,Shinomoto,219739,Senior Engineer,1995-03-29,9999-01-01
Jahangir,Orsini,219742,Engineer,1993-04-19,2001-04-19
Jahangir,Orsini,219742,Senior Engineer,2001-04-19,9999-01-01
Gennady,Hegner,219746,Engineer,1991-09-08,1999-09-08
Gennady,Hegner,219746,Senior Engineer,1999-09-08,9999-01-01
Gita,Emmerich,219757,Assistant Engineer,1987-08-27,1996-08-26
Gita,Emmerich,219757,Engineer,1996-08-26,9999-01-01
Moss,Lupu,219761,Senior Staff,1989-04-23,9999-01-01
Cedric,Haraldson,219767,Engineer,1987-10-12,1996-10-11
Cedric,Haraldson,219767,Senior Engineer,1996-10-11,9999-01-01
Sachio,Ranze,219775,Senior Staff,1997-12-05,9999-01-01
Sachio,Ranze,219775,Staff,1988-12-05,1997-12-05
Chuanti,Ishibashi,219778,Senior Staff,1994-08-28,9999-01-01
Chuanti,Ishibashi,219778,Staff,1986-08-28,1994-08-28
Leen,Delaune,219784,Engineer,1986-11-11,1993-11-11
Leen,Delaune,219784,Senior Engineer,1993-11-11,1996-10-11
Collette,Rodiger,219794,Senior Staff,2000-11-02,9999-01-01
Collette,Rodiger,219794,Staff,1995-11-03,2000-11-02
Kauko,Mansanne,219809,Engineer,1989-08-29,1996-08-29
Kauko,Mansanne,219809,Senior Engineer,1996-08-29,9999-01-01
Ewing,Debuse,219823,Engineer,1991-05-18,1997-05-17
Ewing,Debuse,219823,Senior Engineer,1997-05-17,9999-01-01
Marko,Taubman,219824,Senior Staff,1992-10-26,9999-01-01
Marko,Taubman,219824,Staff,1987-10-27,1992-10-26
Shen,Gladwell,219825,Engineer,1988-10-13,1995-10-14
Shen,Gladwell,219825,Senior Engineer,1995-10-14,9999-01-01
Hairong,Range,219827,Senior Staff,1996-12-06,9999-01-01
Hairong,Range,219827,Staff,1987-12-07,1996-12-06
Shaz,Kuszyk,219829,Engineer,1989-08-14,1995-08-14
Shaz,Kuszyk,219829,Senior Engineer,1995-08-14,9999-01-01
Marsal,Rijckaert,219831,Senior Staff,1993-07-09,9999-01-01
Marsal,Rijckaert,219831,Staff,1987-07-10,1993-07-09
Boutros,Muntz,219836,Staff,1987-01-13,1991-07-07
Sugwoo,Swiler,219839,Senior Staff,1994-03-02,9999-01-01
Sugwoo,Swiler,219839,Staff,1986-03-02,1994-03-02
Bernt,Lorin,219844,Engineer,1996-11-16,1998-11-16
Yishai,Syrzycki,219850,Senior Staff,1991-07-27,9999-01-01
Yishai,Syrzycki,219850,Staff,1986-07-27,1991-07-27
Taisook,Quaggetto,219860,Technique Leader,1999-03-11,9999-01-01
Shaw,Boreale,219861,Engineer,1999-12-11,2001-08-07
Leif,Kushner,219870,Engineer,1999-02-11,9999-01-01
Amalendu,Penn,219877,Senior Staff,2001-12-18,9999-01-01
Amalendu,Penn,219877,Staff,1992-12-18,2001-12-18
Tonny,Felcyn,219898,Senior Staff,1993-03-05,9999-01-01
Tonny,Felcyn,219898,Staff,1987-03-06,1993-03-05
Huan,Tyugu,219907,Senior Staff,1996-03-14,9999-01-01
Huan,Tyugu,219907,Staff,1988-03-14,1996-03-14
Baziley,Jeansoulin,219908,Engineer,1987-07-10,1996-07-09
Baziley,Jeansoulin,219908,Senior Engineer,1996-07-09,9999-01-01
Yefim,Hofstetter,219928,Staff,1999-08-02,1999-08-09
Jaana,Schlenzig,219930,Engineer,1987-07-30,1993-07-29
Jaana,Schlenzig,219930,Senior Engineer,1993-07-29,2002-03-04
Odysseas,Tyugu,219932,Senior Staff,1999-07-09,2000-02-06
Sadok,Thimonier,219933,Engineer,1985-07-24,1993-07-24
Sadok,Thimonier,219933,Senior Engineer,1993-07-24,1999-11-16
Paraskevi,Heystek,219940,Senior Engineer,1992-09-27,1994-08-29
Ugo,Swick,219957,Staff,1987-10-14,1990-12-19
Tzu,Dymetman,219959,Engineer,1986-02-07,1991-02-07
Tzu,Dymetman,219959,Senior Engineer,1991-02-07,9999-01-01
Goncalo,Gill,219962,Senior Staff,1995-08-29,9999-01-01
Goncalo,Gill,219962,Staff,1987-08-29,1995-08-29
Carrsten,Eickenmeyer,219973,Senior Staff,1994-07-23,9999-01-01
Carrsten,Eickenmeyer,219973,Staff,1988-07-23,1994-07-23
Honglan,Escriba,219977,Senior Staff,1996-11-23,9999-01-01
Honglan,Escriba,219977,Staff,1991-11-24,1996-11-23
Janche,Attimonelli,219978,Engineer,1988-02-26,1996-02-26
Janche,Attimonelli,219978,Senior Engineer,1996-02-26,9999-01-01
Luisa,Ranka,219985,Engineer,1985-02-17,1991-02-17
Luisa,Ranka,219985,Senior Engineer,1991-02-17,9999-01-01
Erzsebet,Decleir,219991,Engineer,1986-08-23,1990-08-02
Jaideep,Woycyznski,219992,Staff,1985-07-27,1990-11-04
Akemi,Broomell,219994,Senior Staff,2002-02-19,9999-01-01
Akemi,Broomell,219994,Staff,1997-02-19,2002-02-19
Erzsebet,Karnin,220004,Senior Staff,1995-12-13,9999-01-01
Erzsebet,Karnin,220004,Staff,1989-12-13,1995-12-13
Maren,Molenkamp,220007,Engineer,1985-12-06,1990-12-06
Maren,Molenkamp,220007,Senior Engineer,1990-12-06,9999-01-01
Billie,Kakkad,220009,Senior Staff,1995-06-08,9999-01-01
Billie,Kakkad,220009,Staff,1986-06-08,1995-06-08
Rafael,Lamba,220019,Senior Staff,1995-07-04,9999-01-01
Rafael,Lamba,220019,Staff,1990-07-04,1995-07-04
JoAnne,Matheson,220051,Senior Staff,1993-04-16,9999-01-01
JoAnne,Matheson,220051,Staff,1985-04-16,1993-04-16
Neelam,Slaats,220060,Technique Leader,1986-07-23,9999-01-01
Mark,Ramras,220064,Senior Staff,1997-03-11,9999-01-01
Mark,Ramras,220064,Staff,1989-03-11,1997-03-11
Paraskevi,Kaminger,220082,Engineer,1996-02-29,9999-01-01
Kiyomitsu,Woycyznski,220089,Engineer,1986-01-03,1989-12-31
Maren,Solovay,220095,Staff,1985-07-03,1988-02-15
Masasuke,Castellani,220112,Engineer,1986-01-22,1995-01-22
Masasuke,Castellani,220112,Senior Engineer,1995-01-22,9999-01-01
Kauko,Basagni,220119,Senior Staff,1998-01-03,9999-01-01
Mari,Cochrane,220121,Senior Staff,1987-09-16,9999-01-01
Maia,Lueh,220123,Senior Staff,1985-12-23,2000-03-23
Fei,Mungall,220143,Engineer,1987-11-25,1995-11-25
Fei,Mungall,220143,Senior Engineer,1995-11-25,9999-01-01
Wuxu,Dalton,220150,Senior Engineer,1995-04-18,1999-08-07
Aamer,McFarlan,220170,Engineer,1987-10-01,1996-09-30
Aamer,McFarlan,220170,Senior Engineer,1996-09-30,9999-01-01
Mahendra,Emiris,220184,Senior Staff,1994-07-24,9999-01-01
Mahendra,Emiris,220184,Staff,1986-07-24,1994-07-24
Sanjoy,Chappelet,220192,Staff,1990-09-14,1991-06-14
Berhard,Brickell,220195,Senior Engineer,1986-10-29,9999-01-01
Mats,Menhardt,220202,Senior Staff,1993-09-09,9999-01-01
Mats,Menhardt,220202,Staff,1985-09-09,1993-09-09
Shigenori,Schueller,220203,Senior Staff,1985-11-24,9999-01-01
Wuxu,Iisaku,220206,Engineer,1990-02-03,1995-02-03
Wuxu,Iisaku,220206,Senior Engineer,1995-02-03,2000-03-21
Karlis,Sgarro,220208,Engineer,1986-09-18,1994-09-18
Karlis,Sgarro,220208,Senior Engineer,1994-09-18,9999-01-01
Ravishankar,Baek,220209,Senior Engineer,1986-09-27,2001-07-05
Siamak,Mersereau,220210,Engineer,1997-01-03,2002-01-03
Siamak,Mersereau,220210,Senior Engineer,2002-01-03,9999-01-01
Hironoby,Reinhart,220211,Engineer,1986-01-17,1992-01-17
Hironoby,Reinhart,220211,Senior Engineer,1992-01-17,9999-01-01
Quingbo,Wendorf,220216,Senior Staff,1993-02-13,9999-01-01
Quingbo,Wendorf,220216,Staff,1986-02-13,1993-02-13
Chikara,Verhoeff,220222,Engineer,1987-11-08,1993-11-07
Chikara,Verhoeff,220222,Senior Engineer,1993-11-07,9999-01-01
Tua,Zykh,220224,Engineer,1986-05-21,1991-05-21
Tua,Zykh,220224,Senior Engineer,1991-05-21,9999-01-01
Nobuyoshi,Viele,220234,Senior Staff,1994-10-04,9999-01-01
Nobuyoshi,Viele,220234,Staff,1988-10-04,1994-10-04
Nalini,Renear,220237,Senior Staff,1995-03-30,9999-01-01
Nalini,Renear,220237,Staff,1987-03-30,1995-03-30
Luise,Stille,220238,Assistant Engineer,1991-09-04,1998-09-04
Luise,Stille,220238,Engineer,1998-09-04,9999-01-01
Sajjad,Erez,220258,Engineer,1986-07-01,1994-07-01
Sajjad,Erez,220258,Senior Engineer,1994-07-01,9999-01-01
Hideo,Motley,220271,Engineer,1997-09-15,9999-01-01
Subhada,Kuzuoka,220276,Engineer,1987-12-19,1995-12-19
Subhada,Kuzuoka,220276,Senior Engineer,1995-12-19,9999-01-01
Marsal,Jervis,220280,Technique Leader,1988-12-03,9999-01-01
Kristina,Karner,220312,Engineer,1988-05-23,1996-05-23
Kristina,Karner,220312,Senior Engineer,1996-05-23,9999-01-01
Sanjoy,Backhouse,220316,Engineer,1990-07-21,1998-07-21
Sanjoy,Backhouse,220316,Senior Engineer,1998-07-21,9999-01-01
Chiranjit,Gaughan,220320,Engineer,1985-09-04,1990-09-04
Chiranjit,Gaughan,220320,Senior Engineer,1990-09-04,9999-01-01
Mariusz,Peir,220322,Senior Engineer,1985-04-19,1989-10-13
Tomoyuki,Hainaut,220323,Senior Staff,1990-11-15,9999-01-01
Tomoyuki,Hainaut,220323,Staff,1985-11-15,1990-11-15
Danai,Middleton,220331,Senior Staff,1985-07-30,9999-01-01
Sakthirel,Cappello,220334,Senior Staff,1996-03-14,9999-01-01
Sakthirel,Cappello,220334,Staff,1989-03-14,1996-03-14
Siamak,Msuda,220343,Senior Staff,2001-04-03,9999-01-01
Siamak,Msuda,220343,Staff,1993-04-03,2001-04-03
Christoper,Magliocco,220352,Senior Staff,2001-11-21,9999-01-01
Christoper,Magliocco,220352,Staff,1992-11-21,2001-11-21
Geraldo,Magliocco,220358,Senior Staff,1993-07-14,9999-01-01
Geraldo,Magliocco,220358,Staff,1985-07-14,1993-07-14
Charmane,Peltason,220359,Senior Staff,1993-10-30,9999-01-01
Charmane,Peltason,220359,Staff,1985-10-30,1993-10-30
Sedat,Poupard,220369,Senior Staff,1998-03-12,9999-01-01
Sedat,Poupard,220369,Staff,1992-03-12,1998-03-12
Yurij,Ohori,220374,Engineer,1988-01-11,1993-01-10
Yurij,Ohori,220374,Senior Engineer,1993-01-10,9999-01-01
Alassane,Halloran,220395,Engineer,1987-07-29,1989-02-19
Odinaldo,Hutter,220412,Senior Staff,1995-05-22,9999-01-01
Odinaldo,Hutter,220412,Staff,1986-05-22,1995-05-22
Jordanka,Akazan,220413,Engineer,1988-12-24,1996-12-24
Jordanka,Akazan,220413,Senior Engineer,1996-12-24,9999-01-01
Lidong,Marrakchi,220417,Senior Engineer,1986-07-27,9999-01-01
Adhemar,Seuren,220419,Senior Engineer,1987-01-29,9999-01-01
Pasqua,Rosis,220420,Engineer,1988-02-13,1994-02-12
Pasqua,Rosis,220420,Senior Engineer,1994-02-12,1995-07-05
Golgen,Mitchem,220425,Engineer,1985-06-02,1990-06-02
Golgen,Mitchem,220425,Senior Engineer,1990-06-02,9999-01-01
KayLiang,Plesums,220426,Senior Staff,1994-04-16,1999-09-23
KayLiang,Plesums,220426,Staff,1986-04-16,1994-04-16
Ult,Ranft,220428,Engineer,1996-12-23,9999-01-01
Tomokazu,Dusink,220431,Engineer,1988-08-16,1997-08-16
Tomokazu,Dusink,220431,Senior Engineer,1997-08-16,9999-01-01
Moss,Linnainmaa,220434,Staff,1996-12-03,9999-01-01
Rosella,Schurmann,220439,Senior Staff,1996-04-26,9999-01-01
Shuzo,Improta,220442,Senior Staff,1999-03-09,9999-01-01
Shuzo,Improta,220442,Staff,1992-03-08,1999-03-09
Marsha,Koblick,220448,Staff,1986-07-15,1991-02-04
Ekawit,Bahk,220459,Senior Staff,1991-05-17,1998-06-18
Sanjoy,Mukaidono,220465,Engineer,1994-09-23,2000-09-22
Sanjoy,Mukaidono,220465,Senior Engineer,2000-09-22,2000-12-04
Arvind,Weisert,220488,Senior Staff,1996-11-02,9999-01-01
Arvind,Weisert,220488,Staff,1988-11-02,1996-11-02
Ramzi,Chenney,220491,Senior Staff,1993-03-30,1994-03-11
Ramzi,Chenney,220491,Staff,1986-03-30,1993-03-30
Gretta,Basagni,220512,Senior Engineer,1985-07-16,9999-01-01
Aram,Shiratori,220526,Staff,1998-08-26,9999-01-01
Gal,Cusworth,220549,Senior Engineer,1997-09-06,9999-01-01
Poornachandra,Luby,220555,Senior Staff,1993-02-12,9999-01-01
Poornachandra,Luby,220555,Staff,1988-02-13,1993-02-12
Stabislas,Gulik,220556,Staff,1992-12-04,1995-07-03
Manu,Meszaros,220563,Senior Engineer,1985-02-20,1995-06-29
Xuejia,Talmon,220568,Engineer,1988-01-25,1997-01-24
Xuejia,Talmon,220568,Senior Engineer,1997-01-24,9999-01-01
Zita,Luit,220590,Senior Staff,1997-04-02,9999-01-01
Zita,Luit,220590,Staff,1991-04-03,1997-04-02
Turgut,Millington,220617,Senior Staff,1997-02-10,9999-01-01
Turgut,Millington,220617,Staff,1988-02-11,1997-02-10
Gor,Jahnichen,220619,Senior Engineer,1988-12-04,9999-01-01
Tsuneo,Bernardinello,220622,Technique Leader,1985-08-30,9999-01-01
Lakshmi,Marakhovsky,220624,Engineer,1996-04-20,9999-01-01
Arnd,Thebaut,220632,Engineer,1988-11-06,1994-10-15
Taegyun,Ozery,220641,Senior Staff,1992-04-06,9999-01-01
Taegyun,Ozery,220641,Staff,1986-04-07,1992-04-06
Cathie,Srimani,220642,Senior Staff,1997-05-16,9999-01-01
Cathie,Srimani,220642,Staff,1988-05-16,1997-05-16
Susanna,Penz,220645,Engineer,1999-10-12,2000-08-19
Dines,Katzenelson,220650,Senior Staff,1995-12-23,9999-01-01
Dines,Katzenelson,220650,Staff,1987-12-23,1995-12-23
Krisda,Sinitsyn,220657,Senior Staff,1994-06-23,9999-01-01
Krisda,Sinitsyn,220657,Staff,1986-06-23,1994-06-23
Turgut,Lyonns,220667,Engineer,1999-11-17,9999-01-01
Ult,Birta,220671,Senior Engineer,1985-02-16,9999-01-01
Genta,Caine,220672,Senior Engineer,1994-03-03,9999-01-01
Irene,Bruckman,220674,Technique Leader,1995-01-27,9999-01-01
Monique,Remmele,220692,Senior Engineer,1989-10-21,9999-01-01
Steen,Crabtree,220702,Engineer,1987-06-28,1994-06-28
Steen,Crabtree,220702,Senior Engineer,1994-06-28,9999-01-01
KayLiang,Polajnar,220718,Senior Staff,1996-10-07,9999-01-01
KayLiang,Polajnar,220718,Staff,1988-10-07,1996-10-07
Claudi,Slaats,220722,Senior Staff,1990-12-12,2000-10-22
Claudi,Slaats,220722,Staff,1985-12-12,1990-12-12
Sashi,Halevi,220728,Senior Engineer,1986-10-18,9999-01-01
Shimshon,Kamber,220729,Senior Staff,2001-05-08,9999-01-01
Shimshon,Kamber,220729,Staff,1994-05-08,2001-05-08
Srinidhi,Vieth,220731,Staff,1987-12-20,1989-09-11
Krister,Billingsley,220756,Engineer,1994-08-06,9999-01-01
Pramod,Schreiter,220762,Technique Leader,1987-07-20,9999-01-01
Chandrasekaran,Sherertz,220763,Senior Staff,1999-05-21,9999-01-01
Chandrasekaran,Sherertz,220763,Staff,1991-05-21,1999-05-21
Ekawit,Merel,220765,Senior Engineer,1999-12-05,9999-01-01
Jayson,Eiron,220770,Senior Staff,1998-05-24,9999-01-01
Jayson,Eiron,220770,Staff,1992-05-24,1998-05-24
Ingmar,Ranka,220772,Senior Staff,1998-10-20,9999-01-01
Ingmar,Ranka,220772,Staff,1992-10-20,1998-10-20
Sugwoo,Redmiles,220785,Senior Engineer,1985-10-28,9999-01-01
Shiv,Unni,220794,Engineer,1988-08-21,1996-08-21
Shiv,Unni,220794,Senior Engineer,1996-08-21,1999-02-19
Cedric,Holburn,220795,Senior Staff,1985-12-23,9999-01-01
Jaber,Moffat,220800,Engineer,1986-09-23,1991-09-23
Jaber,Moffat,220800,Senior Engineer,1991-09-23,2000-01-23
Aral,Uludag,220804,Senior Engineer,1987-05-16,9999-01-01
Udo,Lowrie,220820,Senior Engineer,1991-08-10,1995-07-31
Dipankar,Bednarek,220832,Senior Staff,1988-04-15,1997-01-31
Leandro,Fujisaki,220834,Senior Engineer,1987-02-17,9999-01-01
KayLiang,Lipner,220850,Engineer,1985-12-04,1993-12-04
KayLiang,Lipner,220850,Senior Engineer,1993-12-04,9999-01-01
Christoph,Lovengreen,220868,Senior Staff,2002-02-02,9999-01-01
Christoph,Lovengreen,220868,Staff,1995-02-02,2002-02-02
Soenke,Berztiss,220872,Technique Leader,1993-05-04,9999-01-01
Baruch,Christ,220877,Assistant Engineer,1987-10-27,1995-10-27
Baruch,Christ,220877,Engineer,1995-10-27,9999-01-01
Subbu,Wissmann,220881,Senior Staff,1996-01-12,9999-01-01
Subbu,Wissmann,220881,Staff,1991-01-12,1996-01-12
Sadok,Szilard,220888,Senior Staff,2000-05-06,9999-01-01
Sadok,Szilard,220888,Staff,1992-05-06,2000-05-06
Berna,Lalonde,220896,Engineer,1987-09-10,1995-09-10
Berna,Lalonde,220896,Senior Engineer,1995-09-10,9999-01-01
Kwangjo,Serot,220897,Technique Leader,1985-06-20,9999-01-01
Sachin,Murtafg,220900,Engineer,1987-10-21,1996-10-20
Sachin,Murtafg,220900,Senior Engineer,1996-10-20,2000-01-09
Stevo,Zumaque,220901,Engineer,1990-06-09,1999-06-09
Stevo,Zumaque,220901,Senior Engineer,1999-06-09,9999-01-01
Marlo,Domenig,220903,Senior Staff,1992-09-23,9999-01-01
Marlo,Domenig,220903,Staff,1986-09-24,1992-09-23
Kwee,Boudaillier,220904,Technique Leader,1993-02-08,9999-01-01
Pramod,McClure,220907,Staff,1985-02-16,1986-06-29
Yoshinari,Guerreiro,220912,Senior Staff,1997-11-19,2001-09-01
Kankanahalli,Melski,220918,Technique Leader,1987-09-05,9999-01-01
Muneo,Piancastelli,220925,Senior Staff,1998-11-28,9999-01-01
Muneo,Piancastelli,220925,Staff,1992-11-28,1998-11-28
Xiahua,Brobst,220926,Technique Leader,1994-02-16,9999-01-01
Hinrich,Bisiani,220932,Engineer,1985-07-11,1990-07-11
Hinrich,Bisiani,220932,Senior Engineer,1990-07-11,9999-01-01
Izaskun,Openshaw,220933,Staff,1987-06-19,1992-10-30
Jiafu,Rattan,220934,Senior Staff,1996-04-12,9999-01-01
Jiafu,Rattan,220934,Staff,1987-04-13,1996-04-12
Houman,Nicolson,220955,Technique Leader,1987-03-24,9999-01-01
Dannz,Beerel,220956,Senior Staff,1986-02-19,9999-01-01
Jinpo,Denti,220981,Senior Staff,1997-07-24,9999-01-01
Jinpo,Denti,220981,Staff,1991-07-25,1997-07-24
Arie,Francisci,220992,Senior Staff,1995-01-06,1998-10-26
Eckart,Bael,220998,Staff,1999-10-02,9999-01-01
Gro,Curless,221004,Engineer,1995-04-26,2000-04-25
Gro,Curless,221004,Senior Engineer,2000-04-25,9999-01-01
Shrikanth,Ramalingam,221008,Engineer,1987-08-19,1994-08-19
Shrikanth,Ramalingam,221008,Senior Engineer,1994-08-19,9999-01-01
Arunachalam,Baca,221014,Engineer,1989-04-11,1995-04-11
Arunachalam,Baca,221014,Senior Engineer,1995-04-11,9999-01-01
Yongdong,Hofstetter,221027,Senior Engineer,1988-04-13,9999-01-01
Troy,Facello,221035,Senior Staff,1993-11-27,9999-01-01
Troy,Facello,221035,Staff,1985-11-27,1993-11-27
Susanta,Socorro,221040,Engineer,1988-08-06,1993-08-06
Susanta,Socorro,221040,Senior Engineer,1993-08-06,9999-01-01
Arch,Basawa,221047,Engineer,1986-06-24,1995-06-24
Arch,Basawa,221047,Senior Engineer,1995-06-24,9999-01-01
Claudi,Godskesen,221052,Engineer,1988-03-10,1994-03-10
Claudi,Godskesen,221052,Senior Engineer,1994-03-10,9999-01-01
Zhonghui,Zobel,221060,Engineer,1988-08-18,1994-08-18
Zhonghui,Zobel,221060,Senior Engineer,1994-08-18,9999-01-01
Ulises,Remmers,221065,Senior Staff,1996-02-25,9999-01-01
Ulises,Remmers,221065,Staff,1987-02-25,1996-02-25
Sajjad,Makrucki,221075,Senior Staff,1993-11-24,9999-01-01
Sajjad,Makrucki,221075,Staff,1986-11-24,1993-11-24
Richard,Prenel,221076,Technique Leader,1990-06-07,9999-01-01
Tesuya,Rosaz,221080,Senior Engineer,1986-01-28,9999-01-01
Chaosheng,Ramaiah,221085,Engineer,1992-07-14,1999-07-15
Chaosheng,Ramaiah,221085,Senior Engineer,1999-07-15,9999-01-01
Baziley,Motley,221086,Senior Staff,2002-07-29,9999-01-01
Baziley,Motley,221086,Staff,1997-07-29,2002-07-29
Danae,Kawashima,221088,Engineer,1985-08-07,1993-08-07
Danae,Kawashima,221088,Senior Engineer,1993-08-07,9999-01-01
Arch,Pardalos,221109,Engineer,1991-05-08,1999-05-08
Arch,Pardalos,221109,Senior Engineer,1999-05-08,9999-01-01
Zhongwei,Samarati,221115,Senior Staff,1993-09-18,1994-07-22
Zhongwei,Samarati,221115,Staff,1986-09-18,1993-09-18
Nimmagadda,Klyachko,221118,Engineer,1997-01-04,2002-01-04
Nimmagadda,Klyachko,221118,Senior Engineer,2002-01-04,9999-01-01
Ziva,Morrin,221127,Engineer,1986-04-11,1992-04-10
Ziva,Morrin,221127,Senior Engineer,1992-04-10,9999-01-01
Tomofumi,Kornatzky,221130,Engineer,1986-07-10,1992-07-09
Tomofumi,Kornatzky,221130,Senior Engineer,1992-07-09,9999-01-01
Harngdar,Pietracaprina,221139,Senior Staff,1993-01-27,9999-01-01
Harngdar,Pietracaprina,221139,Staff,1988-01-28,1993-01-27
Aloys,McAlpine,221141,Senior Staff,1994-07-12,1998-02-14
Marin,Kambil,221142,Engineer,1999-05-04,9999-01-01
Panayotis,Perng,221161,Technique Leader,1988-06-04,9999-01-01
Jaana,Isaac,221166,Engineer,1987-05-07,1994-05-07
Jaana,Isaac,221166,Senior Engineer,1994-05-07,9999-01-01
Yishay,Meszaros,221167,Engineer,1985-12-23,1993-12-23
Yishay,Meszaros,221167,Senior Engineer,1993-12-23,9999-01-01
DAIDA,Bugaenko,221172,Staff,1998-10-30,9999-01-01
Masaki,Jansen,221188,Technique Leader,1987-05-03,9999-01-01
Sandeepan,Danlos,221199,Senior Staff,1995-02-26,9999-01-01
Sandeepan,Danlos,221199,Staff,1986-02-26,1995-02-26
Jinxi,Bierman,221207,Technique Leader,1992-11-26,9999-01-01
Billur,Sewelson,221221,Senior Engineer,1987-09-14,9999-01-01
Mariangiola,Vandervoorde,221223,Senior Staff,1991-08-24,1995-07-20
Mariangiola,Vandervoorde,221223,Staff,1986-08-24,1991-08-24
Yaghout,Curless,221230,Engineer,1997-02-08,9999-01-01
Shounak,Merli,221234,Engineer,1986-04-21,1992-03-01
Shen,Gimarc,221235,Senior Staff,1994-03-07,9999-01-01
Shen,Gimarc,221235,Staff,1989-03-07,1994-03-07
Vitali,Plump,221240,Engineer,1986-11-03,1991-11-03
Vitali,Plump,221240,Senior Engineer,1991-11-03,9999-01-01
Chenxi,Alpay,221262,Engineer,1992-04-06,1999-04-07
Chenxi,Alpay,221262,Senior Engineer,1999-04-07,9999-01-01
Mizuhito,Hertweck,221267,Staff,1985-09-30,1990-06-17
Isamu,Miyakawa,221269,Engineer,1986-11-28,1992-11-27
Isamu,Miyakawa,221269,Senior Engineer,1992-11-27,2001-09-29
Duangkaew,Makinen,221272,Engineer,1993-11-07,2000-11-07
Duangkaew,Makinen,221272,Senior Engineer,2000-11-07,9999-01-01
Mingdong,Gargeya,221274,Senior Engineer,1999-10-27,9999-01-01
Alassane,Weedman,221276,Engineer,1988-05-15,1996-05-15
Alassane,Weedman,221276,Senior Engineer,1996-05-15,9999-01-01
Marl,Matzen,221286,Engineer,1987-11-06,1993-11-05
Marl,Matzen,221286,Senior Engineer,1993-11-05,9999-01-01
Chandrasekaran,Orsini,221287,Staff,1997-10-29,9999-01-01
Lalit,Bridgland,221288,Engineer,1997-10-10,9999-01-01
Mahendra,Ferretti,221296,Senior Engineer,1987-03-20,1998-10-22
Thanasis,Unno,221297,Senior Staff,1988-04-06,9999-01-01
Tomokazu,Lieblein,221302,Senior Engineer,1991-12-06,9999-01-01
Shounak,Kroft,221308,Engineer,1985-05-02,1992-05-02
Shounak,Kroft,221308,Senior Engineer,1992-05-02,9999-01-01
Elgin,Trumbly,221324,Engineer,1997-02-19,9999-01-01
Ramachenga,Jiang,221337,Senior Staff,1994-02-04,9999-01-01
Ramachenga,Jiang,221337,Staff,1988-02-05,1994-02-04
Odoardo,Chepyzhov,221351,Senior Staff,2002-03-17,9999-01-01
Odoardo,Chepyzhov,221351,Staff,1994-03-17,2002-03-17
Van,Schaar,221354,Engineer,1992-07-23,2001-07-23
Van,Schaar,221354,Senior Engineer,2001-07-23,9999-01-01
Pradeep,Hagimont,221356,Engineer,1995-05-01,2002-05-01
Pradeep,Hagimont,221356,Senior Engineer,2002-05-01,9999-01-01
Aron,Krichel,221361,Senior Engineer,1998-11-08,9999-01-01
Pohua,Percebois,221371,Senior Staff,1986-02-12,1998-07-10
Arup,Garigliano,221372,Engineer,1997-10-25,1998-09-03
Chiranjit,Schneeberger,221380,Senior Engineer,1987-07-18,9999-01-01
Nalini,Randi,221385,Senior Staff,2000-02-17,9999-01-01
Nalini,Randi,221385,Staff,1994-02-17,2000-02-17
Gao,Lund,221388,Senior Engineer,1986-06-12,9999-01-01
Leandro,Caine,221396,Senior Staff,1995-06-30,9999-01-01
Hiroyasu,Cochrane,221398,Assistant Engineer,1988-11-29,1994-11-29
Hiroyasu,Cochrane,221398,Engineer,1994-11-29,2000-11-28
Hiroyasu,Cochrane,221398,Senior Engineer,2000-11-28,9999-01-01
Constantino,Butner,221404,Engineer,1985-07-24,1991-07-24
Constantino,Butner,221404,Senior Engineer,1991-07-24,9999-01-01
Bezalel,Kisuki,221417,Engineer,1985-05-31,1992-05-31
Bezalel,Kisuki,221417,Senior Engineer,1992-05-31,9999-01-01
Bouchung,Picht,221427,Staff,1999-01-12,9999-01-01
Abdulla,Staylopatis,221453,Senior Engineer,1987-06-10,9999-01-01
Ayakannu,Takkinen,221463,Engineer,1988-10-27,1997-10-26
